,rid,smiles,category
10908,R1004805,[*]c1ccc(Oc2ccc(-n3nc(-c4ccccc4)cc3-c3cccc(-c4cc(-c5ccccc5)nn4[*])c3)cc2)cc1,known
10910,R1004806,[*]c1ccc(Oc2ccc(-n3nc(-c4ccccc4)cc3-c3ccc(-c4cc(-c5ccccc5)nn4[*])cc3)cc2)cc1,known
10912,R1004807,[*]c1ccc(Oc2ccc(-n3nccc3-c3ccc(-c4ccnn4[*])cc3)cc2)cc1,known
10914,R1004808,[*]c1ccc(Oc2ccc(-n3nccc3-c3cccc(-c4ccnn4[*])c3)cc2)cc1,known
10916,R1004809,[*]OC(C)COC(C)COC(=O)c1ccc(C([*])=O)cc1,known
10918,R1004810,[*]OC(F)(F)C(F)(F)C([*])(F)F,known
10921,R1004811,[*]c1ccc([*])o1,known
10923,R1004812,[*]Oc1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc(-c4ccc([*])cc4)cc3)cc2)cc1,known
10926,R1004813,[*]CCOCCOC(=O)C1CCC(C(=O)O[*])CC1,known
10930,R1004814,[*]CC(O)COC(CC=CC(OCC(O)COC(c1cccc(C(O[*])(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,known
10931,R1004815,[*]OC1CC(C)CC([*])O1,known
10933,R1004816,[*]OC1CC(c2ccccc2)CC([*])O1,known
10934,R1004817,[*]OC([*])C=C,known
10935,R1004818,[*]CCCCCCCCCCCCOc1ccc(C=NN=Cc2ccc(O[*])cc2O)c(O)c1,known
10938,R1004819,[*]COc1ccc(C(c2ccc(O[*])cc2)(C(F)(F)F)C(F)(F)F)cc1,known
10940,R1004820,[*]COc1ccc(C(C)(C)c2ccc(O[*])cc2)cc1,known
10943,R1004821,[*]Cc1ccc(CO[*])cc1,known
10951,R1004822,[*]CCCCCCCc1nc2ccc(-c3ccc4nc([*])oc4c3)cc2o1,known
10955,R1004823,[*]CCCCCCCCCc1nc2ccc(-c3ccc4nc([*])oc4c3)cc2o1,known
10959,R1004824,[*]CCCCCCCCCCc1nc2ccc(-c3ccc4nc([*])oc4c3)cc2o1,known
10962,R1004825,[*]CCCCCCCCCCCc1nc2ccc(-c3ccc4nc([*])oc4c3)cc2o1,known
10965,R1004826,[*]CCCCCCCCCCCCc1nc2ccc(-c3ccc4nc([*])oc4c3)cc2o1,known
10969,R1004827,[*]Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(P(=O)(c5ccccc5)c5ccc(C(=O)c6ccc([*])cc6)cc5)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,known
10970,R1004828,[*]Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(P(=O)(c5ccccc5)c5ccc(C(=O)c6ccc([*])cc6)cc5)cc4)cc3)cc2)cc1,known
10971,R1004829,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C(=O)c5ccc([*])cc5)cc4)cc3)cc2)cc1,known
10973,R1004830,[*]Oc1cccc(Oc2ccc(C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C(=O)c5ccc([*])cc5)cc4)cc3)cc2)c1,known
10975,R1004831,[*]Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(NC(=O)c5ccc([*])cc5)cc4)cc3)cc2c1,known
10976,R1004832,[*]Oc1ccc2ccc(Oc3ccc(C(=O)Nc4cccc(NC(=O)c5ccc([*])cc5)c4)cc3)cc2c1,known
10980,R1004833,[*]Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Cc5ccc(NC(=O)c6ccc([*])cc6)cc5)cc4)cc3)cc2c1,known
10981,R1004834,[*]Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(NC(=O)c6ccc([*])cc6)cc5)cc4)cc3)cc2c1,known
10982,R1004835,[*]Oc1ccc2ccc(Oc3ccc(C(=O)Nc4cccc(Oc5ccc(NC(=O)c6ccc([*])cc6)cc5)c4)cc3)cc2c1,known
10986,R1004836,[*]Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(Oc6ccc(NC(=O)c7ccc([*])cc7)cc6)cc5)cc4)cc3)cc2c1,known
10988,R1004837,[*]Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(C(C)(C)c5ccc(C(C)(C)c6ccc(NC(=O)c7ccc([*])cc7)cc6)cc5)cc4)cc3)cc2c1,known
10991,R1004838,[*]Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc(NC(=O)c8ccc([*])cc8)cc7)cc6)cc5)cc4)cc3)cc2c1,known
10994,R1004839,[*]Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccc(NC(=O)c8ccc([*])cc8)cc7)cc6)cc5)cc4)cc3)cc2c1,known
10995,R1004840,[*]Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(C(C)(c6ccccc6)c6ccc(Oc7ccc(NC(=O)c8ccc([*])cc8)cc7)cc6)cc5)cc4)cc3)cc2c1,known
10998,R1004841,[*]Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(C(c6ccc(Oc7ccc(NC(=O)c8ccc([*])cc8)cc7)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4)cc3)cc2c1,known
11001,R1004842,[*]Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(C(C)(C)c6ccc(C(C)(C)c7ccc(Oc8ccc(NC(=O)c9ccc([*])cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2c1,known
11004,R1004843,[*]Oc1ccc(C(c2ccc(Oc3c(F)c(F)c(C(=O)c4c(F)c(F)c([*])c(F)c4F)c(F)c3F)cc2)(C(F)(F)F)C(F)(F)F)cc1,known
11007,R1004844,[*]Oc1ccc(C2(c3ccc(Oc4c(F)c(F)c(C(=O)c5c(F)c(F)c([*])c(F)c5F)c(F)c4F)cc3)c3ccccc3-c3ccccc32)cc1,known
11010,R1004845,[*]c1ccc(Oc2c(F)c(F)c(C(=O)c3c(F)c(F)c(Oc4ccc(C5([*])OC(=O)c6ccccc65)cc4)c(F)c3F)c(F)c2F)cc1,known
11013,R1004846,[*]Oc1ccc(C(C)(c2ccccc2)c2ccc(Oc3c(F)c(F)c(C(=O)c4c(F)c(F)c([*])c(F)c4F)c(F)c3F)cc2)cc1,known
11016,R1004847,[*]Oc1c(F)c(F)c(-c2c(F)c(F)c(Oc3ccc(C(c4ccc([*])cc4)(C(F)(F)F)C(F)(F)F)cc3)c(F)c2F)c(F)c1F,known
11021,R1004848,[*]c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(-c4nnc([*])o4)cc3)c(Oc3ccccc3)c2)cc1,known
11023,R1004849,[*]c1ccc(Oc2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc(-c6nnc([*])o6)cc5)cc4)c(Oc4ccccc4)c3)cc2)cc1,known
11025,R1004850,[*]c1ccc(Oc2cccc(NC(=O)c3ccc(C(=O)Nc4cccc(Oc5ccc(-c6nnc([*])o6)cc5)c4)c(Oc4ccccc4)c3)c2)cc1,known
11027,R1004851,[*]c1ccc(C(=O)Nc2ccc(-c3nnc([*])o3)cc2)c(Oc2ccccc2)c1,known
11029,R1004852,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(-c7cc([*])n(-c8ccccc8)n7)cc6)cc5)cc4)cc3)cc2)cc1,known
11030,R1004853,[*]c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(-c6cc([*])n(-c7ccccc7)n6)cc5)cc4)c3)cc2)cc1,known
11032,R1004854,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5cc([*])n(-c6ccccc6)n5)cc4)cc3)cc2)cc1,known
11036,R1004855,[*]c1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(Oc5ccc(-c6cc([*])n(-c7ccccc7)n6)cc5)cc4)cc3)cc2)cc1,known
11038,R1004856,[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5cc([*])n(-c6ccccc6)n5)cc4)cc3)cc2)cc1,known
11040,R1004857,[*]c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(-c5cc([*])n(-c6ccccc6)n5)cc4)cc3)cc2)cc1,known
11042,R1004858,[*]c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(-c6cc([*])[nH]n6)cc5)cc4)c3)cc2)cc1,known
11044,R1004859,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5cc([*])[nH]n5)cc4)cc3)cc2)cc1,known
11049,R1004860,[*]c1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(Oc5ccc(-c6cc([*])[nH]n6)cc5)cc4)cc3)cc2)cc1,known
11051,R1004861,[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5cc([*])[nH]n5)cc4)cc3)cc2)cc1,known
11053,R1004862,[*]c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(-c5cc([*])[nH]n5)cc4)cc3)cc2)cc1,known
11056,R1004863,[*]Oc1ccc(C(=O)OC(C)COC(C)COC(C)COC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,known
11057,R1004864,[*]Oc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(-c6ccc(NC(=O)c7ccc([*])cc7C(=O)O)cc6)cc5)c4)cc3)cc2)c(C(=O)O)c1,known
11058,R1004865,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(Oc5ccc(C(=O)c6ccc([*])c(C(C)C)c6)cc5)cc4)cc3)cc2C(C)C)cc1,known
11060,R1004866,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5([*])OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,known
11069,R1004867,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5([*])NC(=O)c6ccccc65)cc4)cc3)cc2)cc1,known
11074,R1004868,[*]Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)cc2)c2ccccc2C(=O)O)cc1,known
11079,R1004869,[*]OS(=O)(=O)c1ccc(Oc2ccc(S(=O)(=O)Oc3ccc(C(C)(C)c4ccc([*])cc4)cc3)cc2)cc1,known
11080,R1004870,[*]CC(O[*])c1ccco1,known
11082,R1004871,[*]c1ccc(NC(=O)c2cc(C(=O)Nc3ccc(-c4nnc([*])o4)cc3)cc(N3C(=O)c4ccccc4C3=O)c2)cc1,known
11084,R1004872,[*]c1ccc(Oc2ccc(NC(=O)c3cc(C(=O)Nc4ccc(Oc5ccc(-c6nnc([*])o6)cc5)cc4)cc(N4C(=O)c5ccccc5C4=O)c3)cc2)cc1,known
11087,R1004873,[*]c1ccc(Oc2cccc(NC(=O)c3cc(C(=O)Nc4cccc(Oc5ccc(-c6nnc([*])o6)cc5)c4)cc(N4C(=O)c5ccccc5C4=O)c3)c2)cc1,known
11090,R1004874,[*]c1ccc(NC(=O)c2cc(C(=O)Nc3ccc(-c4nnc([*])o4)cc3)cc(N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)c2)cc1,known
11091,R1004875,[*]c1ccc(Oc2ccc(NC(=O)c3cc(C(=O)Nc4ccc(Oc5ccc(-c6nnc([*])o6)cc5)cc4)cc(N4C(=O)c5c(Cl)c(Cl)c(Cl)c(Cl)c5C4=O)c3)cc2)cc1,known
11094,R1004876,[*]c1ccc(Oc2cccc(NC(=O)c3cc(C(=O)Nc4cccc(Oc5ccc(-c6nnc([*])o6)cc5)c4)cc(N4C(=O)c5c(Cl)c(Cl)c(Cl)c(Cl)c5C4=O)c3)c2)cc1,known
11097,R1004877,[*]c1cc(C(=O)Nc2ccc(-c3nnc([*])o3)cc2)cc(N2C(=O)c3ccccc3C2=O)c1,known
11099,R1004878,[*]c1cc(C(=O)Nc2ccc(-c3nnc([*])o3)cc2)cc(N2C(=O)c3c(Cl)c(Cl)c(Cl)c(Cl)c3C2=O)c1,known
11100,R1004879,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(C(=O)Nc4cccc(O[*])c4)c3)cc2)cc1,known
11101,R1004880,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(NC(=O)C(=O)Nc4cccc(O[*])c4)c3)cc2)cc1,known
11102,R1004881,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(NC(=O)CCCC(=O)Nc4cccc(O[*])c4)c3)cc2)cc1,known
11103,R1004882,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(NC(=O)CCCCC(=O)Nc4cccc(O[*])c4)c3)cc2)cc1,known
11104,R1004883,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(NC(=O)CCCCCC(=O)Nc4cccc(O[*])c4)c3)cc2)cc1,known
11105,R1004884,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(NC(=O)CCCCCCC(=O)Nc4cccc(O[*])c4)c3)cc2)cc1,known
11106,R1004885,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(NC(=O)CCCCCCCCCCC(=O)Nc4cccc(O[*])c4)c3)cc2)cc1,known
11107,R1004886,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(NC(=O)Cc4cccc(CC(=O)Nc5cccc(O[*])c5)c4)c3)cc2)cc1,known
11108,R1004887,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(NC(=O)c4cccc(C(=O)Nc5cccc(O[*])c5)c4)c3)cc2)cc1,known
11109,R1004888,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(C(=O)Nc4ccc(O[*])cc4)cc3)cc2)cc1,known
11110,R1004889,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccccc3C(=O)Nc3ccc(O[*])cc3)cc2)cc1,known
11111,R1004890,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(NC(=O)CCCC(=O)Nc4ccc(O[*])cc4)cc3)cc2)cc1,known
11112,R1004891,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(NC(=O)CCCCC(=O)Nc4ccc(O[*])cc4)cc3)cc2)cc1,known
11113,R1004892,[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(NC(=O)CCCCCC(=O)Nc4ccc(O[*])cc4)cc3)cc2)cc1,known
11114,R1004893,[*]Oc1ccc(Sc2ccc(Sc3ccc(Sc4ccc([*])cc4)cc3)cc2)cc1,known
11117,R1004894,[*]Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4cccc5cccc(C(=O)c6ccc([*])cc6)c45)cc3)cc2)cc1,known
11119,R1004895,[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5([*])OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,known
11124,R1004896,[*]Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(C(=O)Nc5ccc([*])cc5)cc4)cc3)cc12,known
11126,R1004897,[*]Oc1cccc2ccc(Oc3ccc(NC(=O)c4cccc(C(=O)Nc5ccc([*])cc5)c4)cc3)cc12,known
11130,R1004898,[*]Oc1cccc2ccc(Oc3ccc(NC(=O)c4cc(C(=O)Nc5ccc([*])cc5)cc(C(C)(C)C)c4)cc3)cc12,known
11134,R1004899,[*]Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc5cc(C(=O)Nc6ccc([*])cc6)ccc5c4)cc3)cc12,known
11135,R1004900,[*]Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(-c5ccc(C(=O)Nc6ccc([*])cc6)cc5)cc4)cc3)cc12,known
11136,R1004901,[*]Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(C(=O)Nc6ccc([*])cc6)cc5)cc4)cc3)cc12,known
11139,R1004902,[*]Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(S(=O)(=O)c5ccc(C(=O)Nc6ccc([*])cc6)cc5)cc4)cc3)cc12,known
11142,R1004903,[*]Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(C(c5ccc(C(=O)Nc6ccc([*])cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc12,known
11146,R1004904,[*]Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(Oc6ccc(C(=O)Nc7ccc([*])cc7)cc6)cc5)cc4)cc3)cc12,known
11149,R1004905,[*]Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5cccc(Oc6ccc(C(=O)Nc7ccc([*])cc7)cc6)c5)cc4)cc3)cc12,known
11151,R1004906,[*]Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccccc5Oc5ccc(C(=O)Nc6ccc([*])cc6)cc5)cc4)cc3)cc12,known
11155,R1004907,[*]Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccc(C(=O)Nc8ccc([*])cc8)cc7)cc6)cc5)cc4)cc3)cc12,known
11158,R1004908,[*]Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(C(C)(c6ccccc6)c6ccc(Oc7ccc(C(=O)Nc8ccc([*])cc8)cc7)cc6)cc5)cc4)cc3)cc12,known
11161,R1004909,[*]Oc1ccc(Oc2ccc(NC(=O)c3ccc(C(=O)Nc4ccc([*])cc4)cc3)cc2)cc1,known
11162,R1004910,[*]Oc1cccc(Oc2ccc(NC(=O)c3ccc(C(=O)Nc4ccc([*])cc4)cc3)cc2)c1,known
11164,R1004911,[*]Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(C(C)(C)c6cccc(C(C)(C)c7ccc(Oc8ccc(C(=O)Nc9ccc([*])cc9)cc8)cc7)c6)cc5)cc4)cc3)cc12,known
11167,R1004912,[*]Oc1ccc(C(=O)Nc2ccccc2-c2ccc(NC(=O)c3ccc([*])cc3)cc2)cc1,known
11168,R1004913,[*]Oc1ccc(C(=O)Nc2ccc(Br)cc2-c2ccc(NC(=O)c3ccc([*])cc3)cc2)cc1,known
11169,R1004914,[*]Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4cccc5cccc(C(=O)c6ccc([*])cc6)c45)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,known
11171,R1004915,[*]Oc1ccc(Oc2ccc(C(=O)c3cccc4cccc(C(=O)c5ccc([*])cc5)c34)cc2)cc1,known
11173,R1004916,[*]Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5cccc6cccc(C(=O)c7ccc([*])cc7)c56)cc4)cc3)c3ccccc3-c3ccccc32)cc1,known
11175,R1004917,[*]Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4cccc5cccc(C(=O)c6ccc([*])cc6)c45)cc3)cc2)cc1,known
11177,R1004918,[*]Oc1ccc(Oc2ccc(C(=O)c3cccc4cccc(C(=O)c5ccc([*])cc5)c34)cc2)cc1C(C)(C)C,known
11179,R1004919,[*]Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(-c5ccc(C(=O)c6ccc([*])cc6)cc5)cc4)cc3)cc2)cc1,known
11186,R1004920,[*]Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc5cc(C(=O)c6ccc([*])cc6)ccc5c4)cc3)cc2)cc1,known
11187,R1004921,[*]Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4c(C)ccc5c(C(=O)c6ccc([*])cc6)c(C)ccc45)cc3)cc2)cc1,known
11188,R1004922,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C(=O)c6ccc([*])cc6)cc5)cc4)cc3)cc2)cc1,known
11192,R1004923,[*]Oc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(=O)c5ccc([*])cc5)cc4)cc3)cc2)cc1,known
11196,R1004924,[*]Oc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(=O)c5ccc([*])cc5)cc4)cc3)cc2)c1,known
11198,R1004925,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(Oc5ccc(C(=O)c6ccc([*])cc6)cc5)cc4)cc3)cc2)cc1,known
11202,R1004926,[*]Oc1ccc2cc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(C(=O)c6ccc([*])cc6)cc5)cc4)cc3)ccc2c1,known
11206,R1004927,[*]Oc1cccc(Oc2cccc([*])c2)c1C#N,known
11210,R1004928,[*]Oc1ccc(Oc2ccc(Oc3ccc(C(C)(C)c4ccc([*])cc4)cc3)cc2)cc1,known
11211,R1004929,[*]Oc1ccc(-c2ccc(Oc3ccc(C(C)(C)c4ccc([*])cc4)cc3)cc2)cc1,known
11213,R1004930,[*]Oc1ccc(-c2ccc(-c3ccc(Oc4ccc(C(C)(C)c5ccc([*])cc5)cc4)cc3)cc2)cc1,known
11214,R1004931,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc([*])c(C)c4)cc3C)cc2)cc1,known
11224,R1004932,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(-c4cc(C)c([*])c(C)c4)cc3C)cc2)cc1,known
11232,R1004933,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C(C)C)cc(C(C)(C)c4cc(C(C)C)c([*])c(C(C)C)c4)cc3C(C)C)cc2)cc1,known
11233,R1004934,[*]c1ccc2oc(-c3ccc(Oc4ccc(-c5nc6cc(C([*])(C(F)(F)F)C(F)(F)F)ccc6o5)cc4)cc3)nc2c1,known
11237,R1004935,[*]c1ccc2oc(-c3ccc(Oc4ccc(-c5nc6cc(C([*])(c7ccccc7)C(F)(F)F)ccc6o5)cc4)cc3)nc2c1,known
11239,R1004936,[*]c1ccc2oc(-c3ccc(C(c4ccccc4)(c4ccc(-c5nc6cc(C([*])(C(F)(F)F)C(F)(F)F)ccc6o5)cc4)C(F)(F)F)cc3)nc2c1,known
11240,R1004937,[*]c1ccc2oc(-c3ccc(C(c4ccccc4)(c4ccc(-c5nc6cc(C([*])(c7ccccc7)C(F)(F)F)ccc6o5)cc4)C(F)(F)F)cc3)nc2c1,known
11241,R1004938,[*]c1ccc2oc(-c3cccc(-c4nc5cc(C([*])(C(F)(F)F)C(F)(F)F)ccc5o4)c3)nc2c1,known
11244,R1004939,[*]c1ccc2oc(-c3cccc(-c4nc5cc(C([*])(c6ccccc6)C(F)(F)F)ccc5o4)c3)nc2c1,known
11246,R1004940,[*]c1ccc2oc(-c3ccc(-c4nc5cc(C([*])(C(F)(F)F)C(F)(F)F)ccc5o4)cc3)nc2c1,known
11248,R1004941,[*]c1ccc2oc(-c3ccc(-c4nc5cc(C([*])(c6ccccc6)C(F)(F)F)ccc5o4)cc3)nc2c1,known
11250,R1004942,[*]c1ccc2oc(-c3ccc(C(c4ccc(-c5nc6cc(C([*])(C(F)(F)F)C(F)(F)F)ccc6o5)cc4)(C(F)(F)F)C(F)(F)F)cc3)nc2c1,known
11251,R1004943,[*]c1ccc2oc(-c3ccc(C(c4ccc(-c5nc6cc(C([*])(c7ccccc7)C(F)(F)F)ccc6o5)cc4)(C(F)(F)F)C(F)(F)F)cc3)nc2c1,known
11252,R1004944,[*]Oc1cccc(C(=O)c2ccc([*])cc2)c1,known
11259,R1004945,[*]Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4c(C(=O)c5ccc([*])cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c4-c4ccc(F)cc4)cc3)cc2)cc1,known
11260,R1004946,[*]Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4c(C(=O)c5ccc([*])cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c4-c4ccc(F)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,known
11261,R1004947,[*]Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4c(C(=O)c5ccc([*])cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c4-c4ccc(F)cc4)cc3)cc2)cc1,known
11262,R1004948,[*]Oc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4c(C(=O)c5ccc([*])cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c4-c4ccc(F)cc4)cc3)cc2)cc1,known
11263,R1004949,[*]Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5c(C(=O)c6ccc([*])cc6)c(-c6ccc(F)cc6)c(-c6ccc(F)cc6)c(-c6ccc(F)cc6)c5-c5ccc(F)cc5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,known
11264,R1004950,[*]Oc1ccc(Oc2ccc(C(=O)c3c(C(=O)c4ccc([*])cc4)c(-c4ccc(F)cc4)c(-c4ccc(F)cc4)c(-c4ccc(F)cc4)c3-c3ccc(F)cc3)cc2)cc1,known
11265,R1004951,[*]Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4c(C(=O)c5ccc([*])cc5)c(-c5ccccc5)c(-c5ccc6ccccc6c5)c(-c5ccc6ccccc6c5)c4-c4ccccc4)cc3)cc2)cc1,known
11266,R1004952,[*]Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4c(C(=O)c5ccc([*])cc5)c(-c5ccccc5)c(-c5ccc6ccccc6c5)c(-c5ccc6ccccc6c5)c4-c4ccccc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,known
11267,R1004953,[*]Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4c(C(=O)c5ccc([*])cc5)c(-c5ccccc5)c(-c5ccc6ccccc6c5)c(-c5ccc6ccccc6c5)c4-c4ccccc4)cc3)cc2)cc1,known
11268,R1004954,[*]Oc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4c(C(=O)c5ccc([*])cc5)c(-c5ccccc5)c(-c5ccc6ccccc6c5)c(-c5ccc6ccccc6c5)c4-c4ccccc4)cc3)cc2)cc1,known
11269,R1004955,[*]Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5c(C(=O)c6ccc([*])cc6)c(-c6ccccc6)c(-c6ccc7ccccc7c6)c(-c6ccc7ccccc7c6)c5-c5ccccc5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,known
11270,R1004956,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc([*])c6c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c56)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,known
11271,R1004957,[*]c1ccc(Oc2ccc(-c3ccc(Oc4ccc(-c5nnc([*])c6c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c56)cc4)cc3)cc2)cc1,known
