,Unnamed: 0,correction,RID,smiles,fragment_fp,fragment_fp2
621,621,,R2756,*c1ccc([Si](*)(C)[Si](C)(C)c2ccccc2)s1,11010010001101110111101000101110011110100100010000001011100111000000010110000000011011010001100010010111111101000010001011000001110110000101010101101010100110010100100010001011001010010100100010100100011101010001100011010110010000000111011101111110100100010010001100001000110011001001010100010011111000010000001111100000110010000011010001111011000000110101100000000000000001011010101110000001101000011101000101000001000100100000001000011010101100110101001000111001010010110011011110001110000100110000011011100101101010100000011001100001100100000000000001000101100011101000000110011101001110000110000000110101100011001000101000100000100101000110110001011110100010010100100111100111110110111100001110000000100110000000010011000000101001000001110110010110101001100100011001000011010010111100001010001001111001001000000000010000110001010100110001111100000111110011000100000010111101011001011001000101001010001000000101100001011110001100101000011110000101101000011000010001011101000100001110000100000010100000010100000001010001010011101100010101110111100101000001100110110001001101110101010001011001000001010100100101010111111011001100010000010110101010010001101001000001001100100001000000000000001100000001010100010100101001100111010011111100100101011101000010010011110001100011110001010000110000000001001000010001001010000111000000011011000010001000111010010111000101100000001100011000110101010010010001110000110011010011010001000100100010010110011001000010100000011000100100011010111000100100100100110000001100101010100010111110000001000100011110101100101110100110010010001011000001010001111010010001100000000000000110111001011011110110001110111010100000100001101000000000100001011010000101001110011110111101100010000011110000111001000101001010000110100110000101110010000000010000101101101011110100001100110010001110010001010100101101000000000001000100000010001000100101001100010001000001110101100101110000010101100000110111010000010010110011100001111001001001001001001000000000010111101010001000000100111011101101010100011100000100000111100010010001,"[2, 18, 2]"
622,622,,R2757,*c1ccc([Si](*)(C)C=C)s1,00010000001100101000100010000000011000010000000001001010001000000000000000000000000000010000000000010011100000000000001001000101000000000001000101010000000000010100000000001000000000010000100000000000000100000011000000000010010010000001010001000000000000000000000100000000100100001001010000010010000000000010110101000000001010000010000000000001000000110000101000000000011000001010000010000000001000001100000000001000010100100000000000001010101100000100001001011001011001000000010010000110000000100000001001100001000010000001000101000001100000010000001000000101000000100000000010010110001000000100000000000001001001001000001000000001000100001010010010011000000010010000000100101101010010100000010010000000000000000000001000010000110001010000000100010001000001100000000001000000100010000100000010000000110001000000000000010000000100010100110000100000000001110011000000000010000000010000001001000100000001000000000100000000010100000000010000001000001001000000000000000001010000000000001010001000000010000000010000000011000001000011000000000000110110000101000000100001000000001000110001010010100000011001000000000000000101000100001000000000000000100010000100100000000100001100000000010100000010000111000000010000000000000001100100000000000000100111000100001000110001010010000001000010000000000000001000000000000001000000000000000000000010000010000000100000000010000001000000000000001000010100001010010000010010000000000000000000000100000000000000010000000000100000010000100000010000100001000100000100100000000000010010000010000100000000000100001100011000000011000010010001000100000000000000000000000001000001000000001110010001000001010000001011000100000000111000100000000000000010001000000100000000010100000110010000000000100000001000000100001000000000100000001100100000000000000000100100100001110101001101000010001100010000000100000001000000000000101000010100001100000100010000100001000000000100001100101000000000100000000010010000010000000010100000111001000000000001001010000000100100001000000000000010000100001000010110000000000000000001001000000001,"[2, 11, 1]"
623,623,,R2758,*c1ccc([Si](*)(C)C#C)s1,00010000001100110000100000000000011000011000000100001010010000000000000000000010000000000000000000010010100000000000001001000001001000000001000101010000000000010100000000000000000110010000101000001000000100000011001000000010010000000001010001000000000000000000010101010000100010001001010000010010000000000010000101100000000011000010000000000001000010110000100000000100000010001011000110010000001000001100000000000000000100110000000000001010101100010100001000011101011000000000010010000110000000100000000001100001100010000001000101000001101010010000001000000101000000100000000010010100001000000100000000010000000001001000001000000100000100000010010010011000000011010000000100101100000010100000000010000000000000000000000000010001100101000000000100010000000001000000000001000000000010000100000011000000110001000000000000010000000000010111110000100000000001110111000100000010000000010000101001000110000000000001000100000000010100000000100100001000000001000000000010000001010000000000001010001000000010000010010100000011000001010011000000000000110110000101000000100000000000001000110001011000100010011001000000000000000101000000001000000000000000000010000100000000000100001100000000010000000000000100000000011000000000000001100100000000000010100111001100000100011001110010000001000010001001000000000000000000000001000000000000000000000010000010100000100000000010001001010000000000001001010100000010010000010010000000000000000000000100100000000000010000000000100000010010100000010100100000001100001100100000000000010010000010010100000000000100001100001000000011000010011000000000000000000000000000000001000000000000000110010001000001010000001010000100000000101100100000000000000000000000000100100000010100000101000000000000100000001000000100001001000000100000001000100000100000000000100000100000110100001101000000001100010000001100100001000010000000100000000000001100000100000000000001000000000000001100100001000000100000000010010000010000000011100000011001000000000001001100000000000000001000000000000010000100001000010110000000000000000001000000000011,"[2, 11, 1]"
624,624,,R2759,*c1ccc([Si](C)(C=C)c2ccc(*)s2)s1,00000100100100101000100010000100111000110100010001001010011000000000000000100000000010010001000000011011100000100000101000000001000010001011110011110000000000100101000000001000001001010000000100100000001110000001000000001110010011010000010001100000000000000011000100010010100100000001010000100011000000000001110101000000001010000011001000000001000000010000100000100000001000101010000010001100001101001000001000000000001100000000000000101110001100010100111001011011010001000000111000000010000000000000100001110100000010000001000101000000100100010100011000001100000010001000000010010010001000000100100000000000000001001000001110000100000110000010010010000000000010000000000110101101010010100000000010100000001000100100001100110001111010010000000000011001000000100000000001000100110010110110000010100000010001010001000000110000001000010100111100100000000101010001000000000010100001010000001001000100001001000000000100000000000000000000010000011100101100000000001000000001100001000001001001001000000001000000000000000001001001100011010010001000010110010101000001000011000000001000111000010010000000000001000000000000001101101100001000100000000010100000000001100000000100101100000000100100100000100111000000010001000000000001100110000010000010100111000100101001110001010010001101000010000001000000001000000100000000000100010000010000100010100010000011101000100010000011000100000001001100000100001010111000011010100000000010000101110100000000001000110100000000101100000000000000010000100000100110000000101001000000010000110010000111010100000100001100010000001011000010011001100100100101000000000000111000010011000011001000010001000000010001000010010110010010110000100000010000010100001000001100000000110000100110000100000010100000101000010110100010000011000001101000100000000000000000100101100001111110001100000111001100010000000001000001000000000000001010000110000100000000010000101000000000000101001100101000001110000100010000110000111100000100000000111101100010100001001000000000101100001000000100000010000000011010100110000000100000000001011000000001,"[2, 16, 2]"
625,625,,R2760,*c1ccc([Si](C)(C)[SiH](C)[Si](*)(C)C)s1,10000000000101100000001000101001010110010001001010001001000000000000010011000000001111000010001100010110111001001100001110010001100101000001001001101010000010001100110000001000000100010001010010000000110100000001100010001011010001000000010001111010010000000000011100001010100000000001010100010011100000100100010101000000100011000010000011101001001000010001100000010000010000011010111010000100001010111001010010001100000100100010001100001010001100000100001000011001010100000000010110010010000110100000101001111101101010100001000101100000000000010000001001000100000101110100000101010000100001000100001000010001001011011000101000101010001101001110010011000010100111010000000101111101001010100100001010000011001110110100000010110001101101000000010000010100000010000100010011100000000011001100010010001000010001001000010000010000001000100001100000100000000001110011001000010010100000010000001001100100001000000100001101000100001100000110001000011000101010001010011001001001010001100000001000011000010000110000100100101011010001010011000100000011011111000100010001100001000001000010110100010000001111010101010000101001000101000010111110101000110000110000000001010100000000101100101010000100000001001100000000111000001000101001100100000001001000100111000100000000000011110000101011010010010000000010000001000000000000001000000011001100010011000010001010101100000010010001100000000100001000010101100010000000110000000010110011101001000100100010010111011001011010100100111100000010010000100000000111000000110000000000110010000010000000000001001100001110010100100011010110011010010010000001010100000000100000000000001101110000011001000110010100000010010100000100000000100100000010110001001010001110001100010000100101000001000010100000101000000110000000101000001100001000100010000000000001100001100001110100001100000000001111110010000000010111000000000011000001000010000000010100000000010101010001010011101101101000000001100000100101010000010000110000010000111101000000001011011000000000000110111000011010000010100000001000010110000001010100010101000010010110,"[2, 15, 1]"
626,626,,R2761,*c1ccc([Si](C)(C)[Si](C)(C=C)[Si](*)(C)C)s1,10010000000101100000001111101001010110011001011010001101100000110000010011000000001111000010101100010110111001011100011110010001100101001001011001101010000110001110110000001000000100010001110010000100110100000001100010011011010101000100011001111010010000000000011100001011100000011001010110010011100000100100110101000000100011001010000011101001101000010001100000010000010000011010111010000100001010111001010010011101001100100010001100001010001100001100001000011001010100010010011110010010000110111000111001111101101010100001000101100000000000010000001001010100010101110110000101010000100001000100001000110001001011111000101000101010001101001110010111000110100111010000000111111101001010100110001111001011001110110111011010110001101101000000110000010100010010000100010011100000000011101100010011001101011001001000010000110000001000100101100000100100000001110011001100010111100000010000001001100100011001000100001101000100001101000110001000011100101010001010111001001001110001100000001000011100110010110001111100101011010001110011100100010011011111000100010011100001010001010010110100010010011111010101010000101001100101001010111110111000110110111110000001011100000000101100101010000100000001001111000000111001001000101001100100000001001101100111010100001010000011111000101011010010010001000010001001000000010000001000000011001100110011000010001110101100000110010001100000000110001010010101100010000001110000000010110011101001000110101010010111011001111010101101111101001110011000100000000111001000110001001000110010000010100000010001001100001110010100100011010110111010010011000001010100000001100010000011001111110000011001000111010100000010110111000100000100100101000110110011101010001110001101010010100111001011000010100000101000000110000000101000001100001100101010000010000011100001100011110100001100000011001111110010000000010111001000101111000001000010000000011100000000010101010001011111111101101000000001101000100111010101010000110000010001111101100000001011011001000001000110111110011010000110101010001000010110010001010110011101000010010110,"[2, 17, 1]"
627,627,,R2764,*c1cc2c(=*)sc(=*)c2cc1*,10000010000000000100010001000000010000000000000010000000000000001000000000000100000000001001000000000011100000000000000000000001110001000100000001010101000000000110000010000000010010001100000001110000000000100001001001000000010000001000000000000000000000100000000000000000000110100101000000000010011100010000100000001000000010000011000010000001000001000000000000000001000101010010101000000000000000000000000000001001011010000000100000010000010000000100000000010001000000000000010000100010000000000011000101000000000000000000000100010100101000000001000000000000000100000000000010100000010000000001001000000000010000000100101000000000100010110000010000010000000001011000001010110100000000010000000100100000001100010000101100001001000000001010000010100000000000001000000100110000001010000010100010100001000000100000001101000001000000100000010000100000010100010000000011000001000000111000001010100100000010000001000000000000010000000010010000110100000110011000000000010010000000100000001000000100010010000000000000000000100000001011000000000000010000000000001001001000000000000000000000000000001001000000000010000000000000010100000000000000000010010001000100000000000101001000000000000000010100000001100010100001000000010010100100100001000000100000100011011000100000000000000010001000000000011000000000010000010000000000001000000000000010001000000000000000000000000001000000100000001000000000100001001100010000000100000000010001000000011000000001010010100000111000110000010000110000000001010000001010100100000000000000101000000100000000001000000000001000000000010000000000000001000000001000000000000001010100000001001011100001000011100100000000000010001011011000000001001000100100100000100100000100000010010000000000001000000000001100000000100000000010000000110001001000001000000000100000100100100100000000000000010000010000010000000001000000110011010000100000000001100001000000000100000000010101000000000100001100001000100000010100000000010000000000000000000010000000100000000011100000000000100000001000000001000000000000000000000110000000000110000010,"[4, 13, 2]"
628,628,,R2825,*C[SiH](*)C,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"[2, 5, 0]"
629,629,,R2826,*C[Si](C)(C)[Si](*)(C)C,00000000010011000000010000001000000000000000100000000000000000010000100001000000001001000000000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000010000010000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000011000000000000000000000001100000000000000000000000000101000000010000000000000000100100000000000001000000000000000100010110000000000000000010000000000000001000000000000000000011000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000011001000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100010000000000000000000000000000000000011000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001110000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000100000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000100000000010000100010000000000010000000001000000000000000000001001000000000000000000000000000000000000000000000000010000000010100000010000000000000000000001000000000000000000000000010000000000000001000000000000000001000000000000001000000000000001100000100100000000000000000000000000000000000000000000000010000000000100100000000000000100000010000000000000000000000000000000000000000000,"[2, 9, 0]"
630,630,,R2827,*C[Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](*)(C)C,10001000000001001000000100001000000010100000001000000100000010110100000001000010001001000010100010000010010000000010100000001000010010000001000000001000000000010100000000001001000100000001100000000000000100000011010010000000000001000110010001001001010000000000010000100000000100000000000000001000000000000000000010000000000000000100000011111101000000010101000000000000010001000000100001000100010010100000000000000000000000100000001000001000000011000000000000010011000000000000110010010010000010000000000010000001000000000010100000000100001000000000000100000000000101100000000010000000000000000100001101000000100000000000110001000000001001101010000000000100010111000100000000000010000000000000000001000010001100010011011000000000011000000000000110000000011010001000000001000000000010000000010000000000000101001000000000000000000000000001000000100010000000011011001000010101000001000000000000000000001011000101001001000100001000110000000000000000000010000100000000001000010000000000000000000100100100000000000000000000000000000000100000000001000000010001010101000000001000000010000000000000000110010000000000010100100000000000001000011000000010000000000000010110000000100000000000000000000100000000000000001100000000000000000001000000010000001000010100010000000001111000000000000001010000000010000000000000000001000101000000011000010000010000000111001000010000000000000000000100000000001000001000000000000000000010010000001000001000000000000000001001100000000000011100000111001000000001000100000000100101010000100000000000100000001000000000000011011000100000000000000010000000000000100001000001000011000101000000000000010101000010000010000000010010000100010000000000100100000010100100000011010000011110101000000000000001100001001000000010000000001000100110100000000010010000000000010000000010100000110000000000000000000001000010010100000000000000010000000000001001000000010000000011011000000000011101000001000001111000100100010000000000011000011000000110000000000000010000000000000110101000000000000110000010000000010000001000000000010001000000000100,"[2, 15, 0]"
631,631,,R2828,*c1ccc([Si](*)(C)C)cc1,01010000000000000000000000000000010000001000000000000110000010000000000000000000000000010000000001000001100000010000001001000000010000000000000000001000000000000100000000000000000000000000000000110000001000000001000001000010010000000001011000010000000000000000000100000000100000001100010001000010000001000100000000000010000000000010000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000100000000000001000100000000000000000100000011000000100010000000100000100000000000000000001000000000000001100000000000000000000000000000000000000000000000010010000000000000111000000000000000001000000000000100000000000000000010000010000000010010000000100100000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000010000000010010000000010000000000000100000000000000000000000010000000000100000000000000010000000000010000000011000001001000000000000000000000000000000010000001000000000001100000100000000000000000000010000000000000000000000010000000000000000000000000001000010000000000101000000000000000000000010000000000110100001000000000001010001010000100000010010000000000000000000000000000010010100000000000100001000000001000000000000000100000000000000000000000000100000000001000100100000001001010000000001010010001001000000000000010000000000000000000000000100000000000000001000000000000000000000000000000001000000000100000010000100000000010010000000110000000000000000000100000000000000000001100000000000000000100100000000000000000000100000000000000000000010000000001110000000000000000010001000000000000000000000000000000000000000000000000000000000000001000000010001000000010001000100000000000000000000100000000000000010101000000000000000010001100000000000000000000000000000000100000000000000000000000000000000000000000000000000100000010000000000100000011000000000000000000010000000000000100000000000000000000000010000000000100000000100001100000000000100100010100000010000000000000000100000001000000000000000000000000000000000000000010000000100000111000000000000000000000001000001100010000000,"[2, 11, 1]"
632,632,,R2831,*c1ccc([Si](*)(C)CCCC)cc1,01010000000000000000000000000000011000001000000001000110000010000000000000000000000000010001000001000001100000010000001001000000010000000000000000001000000000010100000000000000000000000000000000110000001000000011000001000010010000000001011000010000000010000000000100000000100000001100010001000010000001100100000000000010000000000010000001000000010000000000010000000000000000000000001000000000001000000100001000000001000000100000000000001000100001000000100000100000011000010100010001000100001100000000000000000101000000000000101100000000000000000000001000010000000000000000000010010000000000101111000001000000000001100000000000100000000000000000010000010010000010010000101100100100000000000000000000000000000011100000010001000010100000000000000001000000000000000000100000010010000010010000001011000000000000100100100000000000000000110000000000100010000000010010000000000010000100011010011001000000000100000000000000000000010000001000000000101100000100010100001000000000110000000000000000000001010000000000000000000000000001000010000000000111000000001100000000000010000000000110110001100000000001010001010000100100010111000000001000000000000010001010010100000100000100001000000001000000000000100100100000100000001000000000100000001011000100100000011001010000000001010010001001000000000000010000000000000000001010010100000000000000001000000000000000000000000100000001000000000100000010100100000000010010000000110000000000000000000100000100000000000001100000000000000000100100001010000100000000100001000000000000000010010000001110000000000000001010001000000000100000000000000000010000000000000000000000000000000001000000010001000000011001000100000000000000000000100000000000001010101000000000000010010001110000000001010000000000000000000100000000000000010000000000010000001000100000000001101000010000001000110000011011000000010000000010000000000000100000000000000100000000010000000010100011000100001100000000000100100010100000010001000000000000110000001000100001001000000000000000110000000000010001001100010111000000001000000000000001000001100010000000,"[2, 14, 1]"
633,633,,R2834,*c1ccc([Si](*)(CCCC)CCCC)cc1,01010000000000000000000000000000011000001000010001000110000010100000000000000000000001010001000001000011100000010000001001000000010000000000000000101000000000010100000000000000000000000000000000110000001000000011000001000010010000010001111000010000000010000000000100000000100000001100010001000010000001100100000000000010000000000011000001000000010000000000010000000000000000000000001000001000001000000100001100000001100000100000000000001000100001000000100000100000011000010100010001000100001100000000000000000101000000000000101100010000000000000000001000010000000000000000000010010000000000101111000001000000000001100000000000101000000000000000010000010010000010010000101100100100100000000000000000000000000011100000010001000010100000000000000001000000001000000000100000010010000010010000001011000000000000100100100000000000000000110000000000100010000000010010000000000010000100011010011001000010000100000000000000000001010000001000000000101100000100010100001000000000110000000000000000000001010000000000000000000000000001000010000000000111000000001100000000000010000000000110110001100000100001010001010000100100010111000000001000000000000010001010010100000100000100001000100001000000000000100100100000100000001000000000100000001011000100100000011001010000000001010010001001000000000000010000000000000000001010010100000000000000001000000000000000000000010100001001000000000100000010100100000000010010000000110000000000000000000100000100000000000001100000000000000000100100001010000100000100100001000000000000000010010000001110000000000000001010001000000000100000000000000000010000000000000100000000000000000001000000010001000000011001000100000000000000000000100000000000001010101000000000010010010001110000000001010000000000000000000100000000000000010000000000010000001000100000000001101000010000001000110000011011000000010000100010000000100000100000000000000100000000010000000010100011000100001100000000000100110010100100010001000000000000110000001000100001001000000000000000110000000000010001001100010111000000001000000000000001000001100010000000,"[2, 17, 1]"
634,634,,R2835,*c1ccc([Si](*)(C)Cl)cc1,00010000000000000000100000000001010000001000000000000110000010000000000000010000100000010000000001001001000000010000000001000001010000000000000000001000000000000100000000000100000000010000000000111000001000000001000001000000110000000001011000010000000000000000000000000000100000001110010001000010000001000100101000000010000000000010000000001000000000000100100000000000000000000000000001000000000000000100000000010000000000100000001010001000100000000000000000100000010000000100010000000100000100000000000000000001000000000000001100000000000000000100000000100000000001000000000010010000001000000101000000000010000001000000000000100000000000000000010000010101000000010000000100100001000000000000000000001100000000010000010000000000000000000001000001000000000010000010000001010001000000010000000010000000000000100000000000000000000000000000000000100100000000000011000000000010000100011000000001010000000000100000100000000000010000001000000000001100000100000000000000000000010000000000000000000000011000000001000000100000000001000010000000000001000000000000000000000010000000000110000001000010000001000101010000100000010000000000000000001000000000010010010000000000000101001000000001000100000000000110000000000000000100000000100000000001000000100000001001010000000001010000001100000000000000010000000000000010000100000100010000000000001000000000000000000000000000000101000000000100000010000100100000010010000000110001000000000000000100000000000000000001100000001000000000100100000000100000000000100000000000000000100000000000000100000100000000000000001000000001000000000000000000000000000000000000000000000000000001000000010001001001010001000100000000000001000000000000000000000010100000000000000000000001100000000010000000000000000000000100000000000000000000000000000000010000000000000001100000000000000000100000011001000000000000000010000000000000000000100000000000000000010000000000100010000100000100000000000100100010100000110000000000000000100000001000000010000000000000000000000000000000010000000000000101000000000000010000000000000001100010000000,"[2, 11, 1]"
635,635,,R2836,*c1ccc([Si](*)(C)F)cc1,00010000000000000000000000000000110100001000000000000110000010000000000000000000000000010010000001000011000000010000000001000000010000010000000000001000000000001100000100000000000100001000000000110000001010000101000001000000010000000001011000010000000010000000000000000000100001001100010001000010000001000100000000000010000000000010000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000110001000000001000100000000100000000100000010000000100010000000100000100001000000000000001000001010000001100010000000000000000100000001000000000100000000010010010000000000101100000000000000001000000000000100000000010000000010000110000000000010000100101100000000000000000000000000000000000000000010000000000000000000000010001100000000000000000000000010000000000010000000010000000000000100000000000000000010000000011000000100000000000000010000000100010000000011010000001000000000000000000000000000000110000001000000000001100000000000000000000000000010000000000001000000000010000010000000000000000000001000010000010000001000000000000000000000010000000000110001001000001000001000001010000100001010000000000010000000000010000000010010000000000000100001000000001000000000000000100010000000000000000000000100000000001000000100010001001010000000101010010001000000000000000010000000000000000000001000101000000000000001001000000000000000000000000000001000000000100000010000100000000010010100000110000001000000000000100000000000000000001100000000000000000100101000000000000000010100000000000000000000010000000000100000000100000000000001000000000001000001000000000100000000000000000000010000010000001000000010001100000010001010100000000011100000000000000000000000010100000000000000000000001101000000000000000000000000000000100001000000000010000000000000010000001000000000000100000000000000001100000011010000000000000000010000000000000000000000000000001000000010000000000100000000100010100000000000100100010100000010000000000000000100000001100000000000000000000010000000000000000010000000000100101000000000000100000100000000001100010000000,"[2, 11, 1]"
636,636,,R2837,*c1ccc([Si](*)(C)c2ccccc2)cc1,00010100000000100000100000000000010001001000000000000110000010000000000000100000000000010000000001000001010000010000000001000000010000000000000000011100100010000100000000010000010000000000000001110101001000000101000001000000010010000001011000010000000000000001000000000000100000001100010001000010000001000100100000000010000000100010000000000000000000000000001000000000000000000000000000000000000000000100000000000000000000100000000000001110100000000000000000100000010000000110010000000110000100100000000000000001000000000000001101000000001100000000000000001000000000000000000010010000000000000101000000000000000001000010000000100000000000000001010000010100000000010000000100100000000000000000000000000000001000000000010000000000000000000000001001000000000000000000000000010000000000110000000010000000000000100000000000000100000000000000001110100000000000000010000000000010000000011000000001000000000000000000000000000000010100001000000000001100000100000000000000000000010000000000000100100000010000000000010000000000000001000010000100000001000000000000000000000010000000000110100001100000001001000001010100100000010000000000010000000000100000010010010000000000000100001000000011100000000000000100011000000000000000000100100000000011000000100000001001010001010001010000001000001000000000010001000000000000000000000100000000010010001000100000000000000000000000000001100000000100000010000110000000010010000000111000001000100001000100000001000000010001100010000000000000100101000000000001000000100001001000000000000001000010001100001100000001000000001010010000000000000001001000000100000000001000001010000000000001000000011011000000010001000100000000000000001000000001010000000010100000000000000000000001100100000000000000000010000000000100000001000010000000100000100000000000000000000000100000000000000000100100011010000000000000000010000000000000000000000000000000000000010000100001100000000100000100100000000100100011110000010000000000000100100000001000000000100100000000001000100000000000010000000000000101000000000000000000000000000101110110000100,"[2, 16, 2]"
637,637,,R2838,*c1ccc([Si](*)(C)c2ccc(Cl)cc2)cc1,00010100000000100000100000000000010001001000000000000110000010000000000000100000000000010000000011000001010000010000000001000000010000000000000100011100100010000100000010110000010000000000000001110101001000000101000001000000010010000001011000010000000000001011001000001000100000001100010001000010000001001100100000000010000000100110000000000000000000000000001000000000000000000000000000000000100000100100000000000000000000100000000010001110100000010000000000101011010000000110010000000110000100100010000000000001000000000000001101000000001100000000000000001000000000000000000010011000000000000101000000000000000001000010100000100000100000000001010000011100000000010000000110100000000000000000000000000000001000000000010000000000000000000000001001000000000000000000000000010000000000110000000010000001000000100000000000000100000000000000101110101000000000000010000000000010000000011000000001000000000001000000000000000000010100001000000000001100001100100000000000000000010000000000000101100000010000000000110000000100000001000010000100000001000000000000000000000010000000000110100001100000001001000011010100100000010000001000010000001000101000010010011000000000001100001000000011100000000000000100011000000000000000000100100000000011000000100000101001010001010001010000001000001000000000010001000000100000000000000100000000010010001000100000000000000000000000000001100000000100000010000110000000010010000000111000001000100001000100000001000000010001100010000000000000100101000000100001000000100001001000000000000001000010001100001100000001000000001010010000000001000001001000000100000001011000001010100001000001000000011011000010010001000100100000000000001000000001010100000010100000000000000000000001100100000000000000000010000000000100000001000010000000100000100000000000000000001000100000000000000010100100011010000000000000000010000000000000001000000000000010000000010000100001100000000100000100100000000100100011110000010000000000000100110000101000100000100100000000001000100000000000010010000010000101000000000000000000000000000101110110000100,"[2, 17, 2]"
638,638,,R2839,*c1ccc([Si](*)(C)c2ccc(Br)cc2)cc1,00010100000000100000100000000000010001001000000000000110000010000000001000100000000000010000000001000001010000010000000001000000010000000000001000011110100010000100000000010000010000000000000001110101001000000101000101000000010010000001011000010000010000000001000000000000100000001100010001010010000001000100110000000011000000100010000000000000000000000000001000000000000000000000000000000000000000000100000000000000000000100000000000001110100000000000000000100000010000000110010000000110000100100000000000000001001000000000001101000000001100000000000000001000000000000000000010010000000000000101000000000000000001000010000000100000000001000001010000010100000000010000000100100000000100000000011000000000001000000000010000000000000000000000011001000000000000000000000000010000000100110000000010000000000001100000000000000100000001000000001110100000000000000010000000000010000000011000000001000000000000000000010000000000010100001000000000001100000100100000000000000000010000000000000100100000010000000000010000000000000011001010001100000001000000000000000001000010000000000110100001100000001001000001010100100000010100000000010000100000100000010010010000000000000100001000000111100000000000000100011000010000000000000100100000001011000000100010001001010001010001010000001000001000000000010001000000001000000000000101000000010010001000100000000000000000100000000001100000000100000010000110000000010010000100111000001000100001000100000001000001010001100010000000000000100101000000000001000000100001001000000000000001000010001100001100000001000000001010010000000000000001001000000100000000001000001010000000000001000000011011000000010001000100000000000000001000000001010000000010100000000000000000000001100100000000100000000010000000000100000001000010000000100000100000000000000000000000100000000001100000100100011010000000000100000010000000000001000001000000000000000000010001100001100010000100000110100000000110100011110000010000000000000100100000001000100000111100000000001000100000010000010000000000000101000000000000000000000000000101110110000100,"[2, 17, 2]"
639,639,,R2840,*c1ccc([Si](*)(C)c2ccc(C#C[Si](C)(C)C)cc2)cc1,00110100110000100000100000000000010001001000000100010110000010000000000000100100000000010000000001010001010000010000000001000000010000000000101000011100100010100100001000010000010000000000000001110101001000100101000001000000110010000001011000010000000000000001000001000000110000001100010001000010101001000100100000000010000000100010000000000000000000000010001000000011000000000000000000000000000000100100000000011000000000110000000100001110110000010000000000100000010000000110010000000110000100101000000000100001000000000000001101100000001100000000000000101000001000000000000011010000100000100101000000010000100001000010010010100000000011010001010000010100000010010010000100100000000000000000000000000010101000000000010000000000000000010001011011000000000001000000000000010000000000110000010010000000000000100000000000000101000000100000011110100000000000110010000000000010000000011000010001000000000000000000000000000000010100001010000000101100000100000000000000000000010000100110000100100000010010000010010001000100000001000010000100000101000000000000000000101010100000000110100001100010001001000001010100100010110000000000010000000000100000010010011000000000000100001000000111100000001000000100011000001000000100100101100000000011010000100000001001110001010001010000001000001000000000011001010000000000000000000100010000010010001001100010000000000000010100001001100000000100001010010110001000010010000000111000001000100001000100000001000000011001100010101000001000110111000000000101000000100001001000000000000001000010011100001101001001000010011010010100000000000001001001000100000000011000001010000000000001000000011011000000010001000100000000010000001000010001010000000110100000000000100000010011100100000000000000000010000000000101000001000010000000100000100000000000000000010000100000000001000000100110011011101001000000000010000000000000000100000000000100000000010010100001100000001100000100110000000101100011110000110000000000000100110010001000000000100100000010001000100000000000010000100000000101000000001000000000000000000101110110000100,"[2, 22, 2]"
