,Unnamed: 0,Unnamed: 1,Unnamed: 2,RID,smiles,fragment_fp,fragment_fp2
28,426,,,R2092,*N=P(*)(NCCC)NCCC,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000001000000000011000000000000000000001000000000000000000100000000000000000000000000000000000000000101000000000001100000000000000000000000000000000000000100000000000010000000000000110001000000000100000000000000011000001000010000000000000100000000000000000000000100000000000000000001000000000100000000000000000000000010000000000000000110000001000000000000000000000000100000100000000000000000000000000000000000000000000000000010000000000000000010000010000000000000010000000000010001000000100000000100000000000000000000000000000000000001110010000000000000100001100000000000000010000000001000000000000000100000001000100000010000000000000000100000000100001000011000000000001000000000001000000000000000000000000000000010000000001010000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000010000000000000000000000000100000000000001001000000000000000000000010000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000001000010000001000000000000000000011000010000000000001000000000101000001000000000000000000000000000100000000000000001000000000000000000000000010010000010000000000000000000000000000000000000001000000001001010000000000000010000000000000000000100001100000000000000000000000000000000000000000000000000100001000100000000000000000000000000100000000000000000000000000000000010000000000000000000000000100010000000100010000101010000000000000001000000000000000000000000000000010000000010010001000000000010001010100000000000000000000110000000000000000000000000010100000000000100000000010010001010000000000001000000000000000000000010000000000010000000100000000000000000001000000000100000000010000000000000000100000000000001000000010100000000000000000000000010000000001000001000000000000000000000000000000000010000000100000010000000010000000110000000000000000100000000000000000000000001000010000000000000000000010000000000001001000000000000000000000000000001,"[2, 12, 0]"
29,431,,,R2105,*CCP(Cl)(Cl)=Nc1ccc(N=P(*)(Cl)Cl)cc1,00000001000011000010001000000000000000000000000000000000100000000000010000000000000010000010010000100001000000010000000100000100000000010000000000000000000000010100000100000000001100000000000100100000000000000101000000011000000000001000000000000010000010000000000000000010000010000000010000000011001010000000000000000000000000110010000000000000001000000000001000000000000000001000010000100001000001000000000000000000000000001000000000100010000000000000000100000000000000000000010000010100000000000010000010000000000000000100000010000000000000000010010000011000100000010011110000000000100000000010000000001000000000000010000001000001001000000000000100111000000000010100000000000000110100000000001000000000100000000100000000000000000000000001001001010000000000011000001001000000100000000010000010000010000010000000010000001100000000000000000000100000101001010000000000000100000000000000010000001000000000100000000010000000001010000000100000000100001000000000000010000000000010100000000100000001000000000000000010010000000000010011000000000000000000000110000000000000000001100001010000000000000000101101000001000000000001100000000000000100000001000001000010000000000010001000000000000100000000000100000000000000000000000110000000000100000000000000000100000000110000101100011000100011000000010000010000000000000010110010000000010001000001000000011001000000000000110000000100000101000000000000000010010100100000000001000000000000000000001010000000000100001010000000000000100000000000010000001000000000100000000010000000000101001100000010100010010010010011010100000001000000001000100000000000000000001100000000000001000000000000000000001000000000010100100010000000001001000000000010000000001100000000000000010100010010000000000000000000000010000001000000000100000000000000101000101000000000100000000000000101100000011000100000100000000001000100000010001000000010011000000001001000000000100000100100000000110101010100000000001010000000100001000000000100000000000000000000100000001101000001000000000000010100010000000000000000000100000000000010011011000000,"[2, 18, 1]"
30,432,,,R2106,*CCP(=Nc1ccc(N=P(*)(O*)O*)cc1)(O*)O*,00000011000011000000001000000000000011000010000000000010011000000000000000000001000000100000010000100001000000000000000110010000000000000000000000000010000100011100000000100100000110000010000100100011001000000001000010000000000000001000000000000011000010000001100100000001010110001000000000000010110000010000010000000000000000100011000000000000001000000000000000010010000000000000010000100110010011000000010001100001000000000000100000000010000000010000001000110001001001000000000000010011001000000000101010000000000000000100000010000000000000001010000000001000001000011000110010000000100000000000010001101000000001100000000010000000001000000001000100111000010000010110010000100000110101000000000000000000100000000001000000001100000010000001001001000000001000010000100101000100000000000010000010010010000010010010010000001000000010010001000001101000101001010000011000000000000000000000010000001100000000100000000001000000000010000001100000000100001000010110000000000000010000000001000001000001000000001100000010000010000000000011000000000000000001001100100000000000110001000000000000000100000001100001000000000000000101100000000000000110010001000000000000000000000010000100000100000010000000000100000000000000100010000000101000000100000000101000001100001100010000101101001100000011000000010000000100000001000010100000000000000000000001000000001010100000000100000001000110101001000100000000000110010000101000001001000000000000001000101000000000000000101000000110000100000000100010011000001000000001101010100010000010000101001110000000000000000010110001010100001100000000001000100010100000000000011101001000000010000001000000000000000100000000000100100000000001001001100100000011000000000100010000011000000100010010001010100001000000000010000001000000000100000000010000001000101010100010100000000001000101101001011000100001100000000000100001100011000000000010001001110001000000100000111000000100000000101010010100000100000010100000000000000001000100000000000000001000100000000001000000100000000000011100010000000000000000010100000100000010011011000000,"[6, 22, 1]"
31,436,,,R2140,*N=P(Cl)(Cl)N=P(Cl)(Cl)N=S(*)(=O)Cl,00000000000000000100000000001000000000100000110000001000111010100000000000001000011000000010000101010000000000000000100001100000000011010100001100000000000000001010000001000000000000100101000000110000000000000000000000001001000100000010000011000000000000010010000000000001001000100000000001000000000000100010001100000100100000000000000100110000000000110001010000000010100000001000000000100000010100011000000000011001000010110000000001100100000001000010000000001001100000000000010100000000000000000000000000010100000000000000000010000000010011001000000000000011000010100100010000101000000000010000101010000010101000000000000000000000000100000010001001101100001000000001010100000010000010101001000010000000000000000100000100000110001000000110000010001000000001010000000011000000000000000000000000010001000001000001010010001100000001000001000000000001000000100000000110000010100000100010000000100011000000000000000000000000000000000100000010000000010000000100000000000001010100000100001000101000000000000000010000000000000001001010001000000100000001000100001010000000100010100010000000000001000100000000000000010000110000100000000000010000010000000000000000100000000001000000001000000100000000001000000000000100000100000001000000001000100000000010101010000000111000000000000001010000000000001010001000100011000001110000000000000000000000000000000000011100000100100100000010001000001000000010000000000100100010000000001000100000000000001000000110000000000001000100000100000000000001000000100001100000000000000000010000001001101010000000100101011001000010000000001100001010010000000000000100100100000010000100000100000000000010000001000101010000000000110000000000001001000010000000010000000101001000001010000000000010000000110010000100000001000100100000010000110010100000001001000000010000000000100000000110000000100001010001101000000000001100001000100000100001001000100100001000100000000000000000000100000001000000000000000110000000100100010000000010110100000100000010100000000000100101001000000000101000000000000000100001000100001000000000000000100000,"[2, 14, 0]"
32,437,,,R2141,*N=P(Cl)(Cl)N=P(Cl)(Cl)N=S(*)(=O)F,00001000000000000000000000000000000100100000110010000010111010100000000000000000011000000000000101110000000000100000000101100000000010010100001100000000000100000010000000000000010000100000010000101000000000000010100000001101001000000010000011000000000001010010000000000001001000100000000001000001000000100000001100000000100000000000100100110001000000111000010000000010100000001000000000100000010100010000000000011001000010000000000001110000000001000000000000001101000000000000010100000000000000000000000000010100000000000000000010000000010011001000000000000001000000100000000000100000000000010000001010000011001000000000000000000000000100100011001001101100001000000000000100000000000010100001001010000000000000000100010100000010001000000010010010001000000001010000000010000000101000000000000000000001100001000001011010001100000001000001000000000001100000001000000110000010100000100100000000100001000000000000000000000000000000000111001010100000010000000100000001000001010100000100010000101000000000000000010000000000100101001010011000010000000001000100001010000000100010100010000000010001000100000000100000000000110000100000000000010000010000000000000000100010000000000000101000000100000000001000000000000000000100000000100101001000000000000010101010100000101000000000000000000000000000001010001000100011000001110000000000000000000000000000010000010100000000100100000010001000000000000010000000000100110010000000001000100000000000001000000110100000000001000100000100000000000001000000000001100000000000000000010000001001101010000000000101011000001010000000001100000010110000000100010001100000000010100101000000000001100010000001000101000000000000010100000000001001000010000000010000000101001000001010000000000011000010110010000100000000000100100001010000110010100000001000000000010000000000100000000110000000000000000001101000000001001100000000100000000000001000100101000000100000000000000000100100000000000000000001000100000000100100010100000100110000000100000010100000000010000001001000000000101000000000000000100001010100001000000000000000100010,"[2, 14, 0]"
33,438,,,R2145,*N=P(*)(C)CCCC,00000000000000000000000000000000000000000000000000010000000000000110000000000000010000000000000000001000000000000000001000000001000000000001000000000000000000100000000000000000000000100000000000000000000001000000000000000000100000000000000000000000000000000000000000000000010000000010000000000000000000100000000000000000100000000000000000000001000000000000000000000000001000000000000000100000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000010010000000000010000000010000000000000000000000000001000000000000000000000000000000000000000000000100000000000100000000000010000000000000100000000000000000000000000000000000000000000110001000100000000000100000000001000000000000101000000000010000000000110000001001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000101000000000010001000000000010000000100000000000010000000000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000100100000100001000000000001000100000000000000000000000000000000000000000000000000001000000000000000000000000010001000000000001000000000000000000000000000000000000000000001001000000000001000000000000000100000000000100000000000000000000000010000001000001000000010000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001000100000000100000000000000000000000000000000000000100001000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000001100000000000000000000000000000000000000000000000000000000000000000000000000000000100000001010000000000000000101000000010001000000000000000000000000001000000000000000001000000000001000000000000000000000000000100000010000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000100000000000000000001000000,"[2, 9, 0]"
34,439,,,R2146,*N=P(*)(C)CCCCCC,10000000000000000000000000000000000000000000000000010000000000000110000000000000010000000000000000001000000000000000001000000001000000000001000000001000000000100000000000000000000000100000000000000000000001000000000000000000100000000000000000001000000000000000000000000000010000000010000000000000000000100000000000000000100000000001000000000001000000000000000000000000001000000000000000100000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000010010000000000010000000010000000000000000000000000001000000000000000000000000000000000000000010000100000010000110001000000010000000000000100000000000000000000000000000000000000000000110001000110100000000100000000001000000000000101000000000010000000100110000001001000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000010000101000000000010001000000000010000000100000000000010000000000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000000001001000000000100100000100001000000000001000100000000000000000000100000000001000001001000000000001000000000000000000000000010001000000000001000000000000000000000000000000000000000000001001000000000001000000000000000100000000000100000001000000000000000010000001000001000000010000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001000100000000100000000000000000000000000000000000000100001000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000010000001100010000000000000000000000000000000000001000000000000000000000000000000000000000100000001010000000000000000101000100010001000100000000000000000000001000000000000000001000000000011000000000000000000000000100100000010010000000000000010001100000000000000000001000000000000000000000000000000000000000000000000000010000000000000001000100000000000000000001000000,"[2, 11, 0]"
35,444,,,R2177,*N=P(N=P(N=S(*)(=O)N*)(NCCCCCCC)NCCCCCCC)(NCCCCCCC)NCCCCCCC,01010001000010100000001000100000010010110000110101000001111100100001100000000100100111001001110101101000000001011100001000001001000010000101011000011001000000011000000010100100011001010010000100110010010000000001110001100101101000000110001001101010100000001010000010001010011100100000011111011000010111000110001000000000101100010000010110100000010000100010110000100110001010001100000100111110000001101010101101011101100001000100001000110100100001101111010100110010101001100110010000011000001100000011010100010100000000001001000011010010010110010100001000000100000010110100010100000101000010010111001110111000011000101000010100100010101010000000000100000110101100000001010100110101101010111001001010010001000101000011000100010100101001100110100011000000000000011101011001100001011011000000000001000000010101110101011110000100000001000001000000011010010001001000100000010001010100001010000001100001001100001010010000010000000000101010010001100001010000000100000001001111010100110000000101000000000010100010010000010000001001000000001000010010000001000100000000100000010000001101010011110000000011011100100001010000000000010011001010010001010101010001000001001010000000101110101110000100010010000000010000100010010111100001100011001001110001001000011011001100100001000000010011000010000000001010001001011011001010000010010000000110000001100000100000101110010010000000110010011000000100100000000011000100100001011100001000100000000011101110001110001001000001001000000010000111001001101100010010101100100010000010010011100100001010000101101001010010000000101010101001000010010000111010110001100000000010010010101000110001000011000111010001101010011001100111000101101101010100000000110000011110001000101111000101101011010010011011010000001010100110000011000100010000100000100000110001010111100001101000001100010010111011000110001100100000110001111001100011010010101110100101110000111000001000111010000000010000101111000111001010000001010100110001010011110100000100100100110100000010001010001110101001100000010000111100100011001100000001000000010100000001,"[3, 43, 0]"
36,449,,,R2250,*N=P(*)(CCC)CCC,00000000000000000000000000000000000000000000000000010000000000000110000000000000010000000000000010000000000000000000001000000001000000000001000000000000000000100000000000000000000000100000000000001000000001000000000000000000100000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000100000000000010000000001000000000010000000000000001100000000000000100000010000000000000001000000000000100000000000000000000000000000000000000000000000000000000010010000000000010000010010000000000000000000000000001000000000000000000010000000000000000000000000100000000000000000000000000000000000100100000000000000000000000000000000000000000000110001000100000000000100000000001000000000000001000000000010000000000110000001001000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000001000000000010000000000000000000010010000000000000000010000000000100000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000100000000100000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000001000000000000000000000000000000000000000000001001000000000001000000000000000000010000000100000000000000000000000010000001000001000000010000000001000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001000100000000000000100000000000000000000000000000000000001000000000000000000000000000000001000001000000000000000000000000001000001000000000000000000000000000000100000010010000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000001010000000000000000101000000010001001000000000000000000000001000000000000000001000000000001000000000000000000000000000100000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000100000000000000000001000000,"[2, 10, 0]"
37,523,,,R2576,*N=P(N=P(*)(O*)O*)(O*)O*,00000000100000010001000000000000000001000010000000001010000000000100010000000001000000001000000000000000000000100101000000000000000010000000101000000001000000000000100000000011000000000000100000000000001010100010010100000000000000000000100000000010000000100100000101001001001000000010000000000000001001000000000000000000100010000000000000000100000000001000100011000000000000000100000000100000000000000000100010000000000000000000000000000000000000000000001100000000001011000000100000000010001000000000100000000010000000010000100000000000000000000110000000000000000000011100000000000000001010100000101000101000000001000000001000101000100000000001000000001000101000010110010000100000000100000000010000001000000000000000011101000000000000101000000000000000100000000000000000001100001100100001001110000000001000000000000000000000000010000000110001101000000000010000010000000000000000000000110100000000000001000000000000000000101000000000000010000100101000000000001000000000000100000001000001001100000100000100001011000011001000000010001100000000000001000000100001000010000000000000000000000000000001001010000000110001001000000000000000000000000000000001000010110100000000000000001000000000000000000000000000000000000010001000011000001000000000000000100000000000000001000000110000100000000100011000001000001000010000000010000000000000100000000000000000100000000100000001010000100000000000000001000000000010000000000000000000000000000000000000100000000000001000010010000000000000000000000000000000000000100000110000000000000001001000100000000101000000100000000100000100001010000000010000000001000000000010001110000010000010001000100000000000000000100000000100000000000100101100001000000001100010000000000000100000000101100010100011000100000000010000000000001100000000010000100000000000010000000010000000000101000000000000100000000000000010001000100000010000000000101001010000001001100100111010000100101000010000010000000010000000000000000000000001100000000000010010000000000000000000000000000000100000100101010000000000001001000000000010000010100101000000,"[6, 14, 0]"
38,536,,,R2699,*=NP(Cl)(Cl)=NP(Cl)(Cl)=NC(=*)Cl,10000100001000000100100000001100000010000010010100000000100000000000000000000100010000000000000000010000000000100000100001000000000010001000001000000001000000000000000000000000000100000001000100100000000000000000000000000000000000000111100110000000010000000000100000001000001000000000000000000100000001100010001000010100000000000000000010000000010000000000011000000100000000000001000000000000010100010000000000001000000001100000000001000000000001000000000000011010010000000000010010000001100000000010010000000100000000000000000010000000000000000000000000010000000000000000000000000000000000000000001001001100000000000010000000000100000000000000001000100100001000000000000100000000100110100000000000000010000000000100100101100010001000001000001001001000000000001000010000000000000000101000010000000101000100000010000001000100000000000100000000000000001000000000000000000100000000100100001000100000000000000000000001000000000000000000100000010011000000000001100000100010000110100110000000101010000010000000000000011000001000000010001101000000000000000000000010001000000000100001000000000001000100000000000001000000000000000000000000000000000000000000000001000000000000000000010000000010010000101000000000000100000000000000100000001000000000000010100010000000100000011000000000000000000000100100000100110001001101110000000100000100000000000000000000000100001001110100000000000000000000000000000000000000000010000000100000000000000000101000000011000001000000000010000000000000000001000000000000000000000000001000000000001001001000000000101101000000000000010000000100000000000001010000000010100000000010000000000000000000000000010000000000000000000000010000001000100001001010000000000000000001110001001000000000000000000000000001000000000000001000100000000000000000100000000000000000000000000000010000000110000100000000000011000000000000000100000000100000000000001100100100000000000000000000000100000100010001000000000000000100000000100100010110000001010000100001100000101000001000100001000000000000101010010100100000100000000000000000100001000000000001,"[2, 13, 0]"
39,542,,,R2801,*OC(=*)N=P(N=P(N=*)(O*)O*)(O*)O*,00000000011001100100000100000000100001000110001000001000000000000100010010000101110110000000000100011100000010110100000000100000100010010000001011011001000000100100100010000111000001010001100000000110000000000010000000000100000000000010100101000010100001010010000001101010011000001101010000000001000001000011000010000100001000000000100000000100001000001000000011001000000000001000000000000000000001000010101011000100000000001000110000010010100001000000000100001000000011000000010100000000001000000000100010000001100000110000101000000000010000001010000010010000011010011100000000010000000010100000001001000100000011000000000101101100000000010000010000001000101100000100111100100000000000100010010100100010000101000010110101100000100000110000000000000000100001001000010000000100101000111010110000010010001010000000000000000001010010100000110001110000000000000000010000010000000000000010110000000110000001000000000000000000100000000001001000000001000001100110000000000010001000100000000110001100000100000100001110000001001000000000001101001010000011010010000001001001010000000001000000100100101001011000000001011001100100001000000000010000000110000000001011100100001100000010010000001000010000100110010101000100101110000000000000101100000000001010010011100000100001001000110000100010100100010000001110000100000000000001000100001000101100001011010100100000000000010001111000000100110100010000000110000000000000000000100010000000010010111000101000000000000000010100000011000010010000010000000000001000110011110000000000000010100000101000000001000001001000000100001000001010000000010010000001000000010010000000000000000100101100000011000100011100000000000000001010100000001100001000000111100010000001001010100000010010111100000000000100010000110100010000101110100000000000100000001100010001000010000000000110000010000000000000000000100000001000100000010000000000011001010000010101100100100000010100101010000000000100000010000000000000000000000010000000110000011010000001000001110000100000000000000000110110011101001000001010100000000000000011101001000001,"[7, 18, 0]"
40,231,,PN,,*CP(*)(=N*)O*,00000000000001000000000000000000000000000010000000000000000001000000000000000001010000000000000010000000000000000000000000100000000000000000000000000000000000100000000000000010001000000000000010000000000000000000000000000000000000000000000000000000000100000100000000000001000000000000000000000000010100000000000000000100100000000000000000000001000000000000000000000000000000000000000000100000000000000000000001001000001000000100000000000000000000000000000000000000000000000000000000000000000000010000100000010000000000100000000000001000000000000000000000000000000000001000000000000000000000000000010001000000000000000010000000001010000000000000000000001000000000010000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000001000000000000010000000000000000000000000000000000000000000000101010000000000000000010000000000001000000001000000000000000000000010000000000000000000000000000000000000000100001000000000010000000000000000000000000010000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000001000000000000000000100000000000001000000000000001000000001010000000100010000001000000000100000000100000000000000000000000000000001000000000000000110000001000001000000000000000000000000000000000000000000000000000000100000000000100110000000000000000000000000000000100000000000010100000000000100000000000000001000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100100000010000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000101000000010000000000000000000000000000100000000000000000001000011000000000100000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000010000000000010000000000000001000000000001000001000000000000,"[4, 8, 0]"
